"ip.id","id","response","response_no","plot_location","time_taken","conf_level","choice_reason","sample_size","param_value","test_param","p_value","pic_id","pic_name","experiment","difficulty","description","academic_study","pic_num","len","gets.paid","user.seq","answer.w","correct.answer.w","ans.liefactor","ans.d"
94,55,FALSE,2,3,13,3,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",3,32,11,TRUE,5,0.7,0.35,1.23631084004805,1.61886655576704
94,55,FALSE,3,6,12,3,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",3,27,11,TRUE,6,1.1,0.1,1.81228165795684,1.97250458763392
94,55,FALSE,6,5,20,3,1,12,"w-0.7-4","Inv",0,1354,"ytransinv8.png","turk8",4,"turk8",3,19,11,TRUE,7,0.4,0.4,1,1.31513503418088
94,55,TRUE,1,1,14,3,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",3,25,11,TRUE,8,0.8,0,1.70727606373376,1.70727606373376
94,55,FALSE,2,1,17,3,1,12,"w-0.8-3","Inv",0,1352,"ytransinv6.png","turk8",3,"turk8",3,17,11,TRUE,9,0.35,0.35,1,1.27574315490827
94,55,TRUE,6,6,12,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",3,22,11,TRUE,10,1,0.5,1.30654158592068,1.8840950796672
94,55,FALSE,1,4,9,3,1,12,"w-0.625-2","Inv",0,1350,"ytransinv4.png","turk8",2,"turk8",3,15,11,TRUE,11,0.55,0.1,1.32863575359309,1.43331067199871
95,84,FALSE,2,6,17,1,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",3,22,15,TRUE,1,0.75,0.5,1.15327079296034,1.6630713097504
95,84,FALSE,3,6,17,1,1,12,"w-0.6-1","Inv",0,1348,"ytransinv2.png","turk8",1,"turk8",3,13,15,TRUE,2,0.5,0.1,1.29212066986052,1.3939187927261
95,84,FALSE,5,2,16,5,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",3,4,15,TRUE,3,0.8,0.05,1.7751088809023,1.87183388544794
95,84,FALSE,2,1,16,1,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",3,26,15,TRUE,4,0.6,0,1.53045704780032,1.53045704780032
95,84,FALSE,6,5,59,3,1,12,"w-0.7-4","Inv",0,1354,"ytransinv8.png","turk8",4,"turk8",3,19,15,TRUE,5,0.4,0.4,1,1.31513503418088
95,84,FALSE,5,1,36,3,1,13,"w-0.5-1","Exp",0,1337,"ytransexp1.png","turk8",1,"turk8",3,2,15,TRUE,6,0.8,0,1.87183388544794,1.87183388544794
95,84,FALSE,3,4,73,4,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",3,21,15,TRUE,7,0.65,0.4,1.16328129434423,1.57466180178368
95,84,FALSE,2,4,53,5,1,13,"w-0.7-4","Exp",0,1344,"ytransexp8.png","turk8",4,"turk8",3,9,15,TRUE,8,0.85,0.4,1.3415285006904,1.92632350328844
95,84,FALSE,4,6,58,3,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",3,1,15,TRUE,9,0.7,0.5,1.14108292480018,1.76285464976695
95,84,FALSE,5,3,53,2,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",3,30,15,TRUE,10,0.7,0.4,1.19593755321307,1.61886655576704
95,84,FALSE,4,1,38,3,1,12,"w-0.8-3","Inv",0,1352,"ytransinv6.png","turk8",3,"turk8",3,17,15,TRUE,11,0.65,0.35,1.18526556440952,1.51209443054393
95,84,TRUE,2,2,23,3,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",3,24,15,TRUE,12,0.8,0,1.70727606373376,1.70727606373376
95,84,FALSE,4,3,22,3,1,13,"w-0.8-3","Exp",0,1342,"ytransexp6.png","turk8",3,"turk8",3,7,15,TRUE,13,0.35,0.35,1,1.38142732488347
95,84,FALSE,5,6,23,3,1,25,"w-0.8-3","Sin",0,1332,"ytranssin8.png","turk8",3,"turk8",3,31,15,TRUE,14,0.65,0.35,1.20255214861261,1.57466180178368
95,84,FALSE,6,3,12,3,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",3,28,15,TRUE,15,0.5,0.05,1.38100074179185,1.4420475398336
96,109,FALSE,4,1,10,4,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",1,25,12,TRUE,1,1.4,0,2.23773311153408,2.23773311153408
96,109,FALSE,4,6,30,3,1,25,"w-0.8-3","Sin",0,1332,"ytranssin8.png","turk8",3,"turk8",1,31,12,TRUE,2,0.85,0.35,1.33758691435435,1.75148081771712
96,109,FALSE,5,3,11,4,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",1,28,12,TRUE,3,0.65,0.05,1.5080009890558,1.57466180178368
96,109,FALSE,3,5,23,4,1,12,"w-0.575-2","Inv",0,1349,"ytransinv3.png","turk8",2,"turk8",1,14,12,TRUE,4,0.65,0.05,1.45478761254334,1.51209443054393
96,109,FALSE,2,3,15,4,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",1,32,12,TRUE,5,0.7,0.35,1.23631084004805,1.61886655576704
96,109,FALSE,2,6,19,4,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",1,22,12,TRUE,6,0.75,0.5,1.15327079296034,1.6630713097504
96,109,FALSE,5,1,9,3,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",1,26,12,TRUE,7,0.8,0,1.70727606373376,1.70727606373376
96,109,FALSE,2,5,25,4,1,12,"w-0.7-4","Inv",0,1354,"ytransinv8.png","turk8",4,"turk8",1,19,12,TRUE,8,0.65,0.4,1.14976362977489,1.51209443054393
96,109,FALSE,3,6,20,3,1,12,"w-0.6-1","Inv",0,1348,"ytransinv2.png","turk8",1,"turk8",1,13,12,TRUE,9,0.5,0.1,1.29212066986052,1.3939187927261
96,109,FALSE,4,2,8,4,1,13,"w-0.775-5","Exp",0,1345,"ytransexp9.png","turk8",5,"turk8",1,10,12,TRUE,10,0.9,0.5,1.28216584960035,1.98081312112893
96,109,FALSE,4,1,14,3,1,12,"w-0.8-3","Inv",0,1352,"ytransinv6.png","turk8",3,"turk8",1,17,12,TRUE,11,0.65,0.35,1.18526556440952,1.51209443054393
96,109,TRUE,6,6,12,4,1,12,"w-0.775-5","Inv",0,1355,"ytransinv9.png","turk8",5,"turk8",1,20,12,TRUE,12,1,0.5,1.28259809307521,1.7878375854522
97,67,FALSE,2,3,10,3,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",3,30,11,TRUE,1,0.8,0.4,1.26125007095077,1.70727606373376
97,67,FALSE,1,3,12,4,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",3,28,11,TRUE,2,0.05,0.05,1,1.04420475398336
97,67,FALSE,2,6,9,5,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",3,23,11,TRUE,3,0.5,0.5,1,1.4420475398336
97,67,FALSE,3,1,8,3,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",3,25,11,TRUE,4,1.2,0,2.06091409560064,2.06091409560064
97,67,FALSE,1,4,6,2,1,13,"w-0.7-4","Exp",0,1344,"ytransexp8.png","turk8",4,"turk8",3,9,11,TRUE,5,0.55,0.4,1.11384283356347,1.59938579624546
97,67,TRUE,3,3,9,4,1,13,"w-0.8-3","Exp",0,1342,"ytransexp6.png","turk8",3,"turk8",3,7,11,TRUE,6,0.95,0.35,1.47333319843018,2.03530273896942
97,67,FALSE,3,6,8,5,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",3,1,11,TRUE,7,0.85,0.5,1.24689511840031,1.92632350328844
97,67,FALSE,3,4,11,4,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",3,21,11,TRUE,8,0.65,0.4,1.16328129434423,1.57466180178368
97,67,FALSE,1,5,11,3,1,13,"w-0.6-1","Exp",0,1338,"ytransexp2.png","turk8",1,"turk8",3,3,11,TRUE,9,0.7,0.1,1.58961916783269,1.76285464976695
97,67,FALSE,1,2,21,3,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",3,4,11,TRUE,10,0.5,0.05,1.46506532854138,1.54489617840496
97,67,FALSE,3,1,8,4,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",3,26,11,TRUE,11,0,0,1,1
99,117,FALSE,3,2,23,2,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",2,24,12,TRUE,1,0,0,1,1
99,117,FALSE,5,4,12,2,1,25,"w-0.625-2","Sin",0,1330,"ytranssin6.png","turk8",2,"turk8",2,29,12,TRUE,2,0.3,0.1,1.16245633159137,1.26522852390016
99,117,TRUE,6,6,53,3,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",2,23,12,TRUE,3,1,0.5,1.30654158592068,1.8840950796672
99,117,FALSE,4,6,14,2,1,12,"w-0.775-5","Inv",0,1355,"ytransinv9.png","turk8",5,"turk8",2,20,12,TRUE,4,0.65,0.5,1.08477942792257,1.51209443054393
99,117,FALSE,6,1,15,2,1,12,"w-0.75-3","Inv",0,1351,"ytransinv5.png","turk8",3,"turk8",2,16,12,TRUE,5,0.7,0.4,1.17971635572987,1.55148630981654
99,117,TRUE,6,6,6,3,1,12,"w-0.6-1","Inv",0,1348,"ytransinv2.png","turk8",1,"turk8",2,13,12,TRUE,6,0.9,0.1,1.58424133972104,1.70905382690698
99,117,FALSE,1,5,26,3,1,12,"w-0.575-2","Inv",0,1349,"ytransinv3.png","turk8",2,"turk8",2,14,12,TRUE,7,0.05,0.05,1,1.03939187927261
99,117,FALSE,5,6,52,3,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",2,27,12,TRUE,8,0.3,0.1,1.16245633159137,1.26522852390016
99,117,FALSE,4,1,36,3,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",2,26,12,TRUE,9,0.4,0,1.35363803186688,1.35363803186688
99,117,FALSE,4,3,14,3,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",2,32,12,TRUE,10,0.35,0.35,1,1.30943327788352
99,117,FALSE,1,3,13,3,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",2,30,12,TRUE,11,0.4,0.4,1,1.35363803186688
99,117,FALSE,1,5,49,2,1,12,"w-0.7-4","Inv",0,1354,"ytransinv8.png","turk8",4,"turk8",2,19,12,TRUE,12,0.55,0.4,1.08985817786493,1.43331067199871
100,81,FALSE,2,6,100,4,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",3,23,11,TRUE,1,0.5,0.5,1,1.4420475398336
100,81,FALSE,6,3,34,5,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",3,30,11,TRUE,2,0.9,0.4,1.32656258868846,1.79568557170048
100,81,FALSE,2,3,45,5,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",3,32,11,TRUE,3,0.7,0.35,1.23631084004805,1.61886655576704
100,81,FALSE,3,6,47,4,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",3,1,11,TRUE,4,0.85,0.5,1.24689511840031,1.92632350328844
100,81,FALSE,1,5,164,5,1,13,"w-0.65-4","Exp",0,1343,"ytransexp7.png","turk8",4,"turk8",3,8,11,TRUE,5,0.7,0.35,1.27611103241761,1.76285464976695
100,81,FALSE,2,3,27,5,1,13,"w-0.8-3","Exp",0,1342,"ytransexp6.png","turk8",3,"turk8",3,7,11,TRUE,6,0.85,0.35,1.39444433202516,1.92632350328844
100,81,FALSE,3,2,56,5,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",3,4,11,TRUE,7,0.05,0.05,1,1.0544896178405
100,81,TRUE,1,1,17,3,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",3,25,11,TRUE,8,0.8,0,1.70727606373376,1.70727606373376
100,81,TRUE,4,4,20,5,1,25,"w-0.625-2","Sin",0,1330,"ytranssin6.png","turk8",2,"turk8",3,29,11,TRUE,9,1,0.1,1.73105349216116,1.8840950796672
100,81,FALSE,5,1,15,5,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",3,26,11,TRUE,10,0.8,0,1.70727606373376,1.70727606373376
100,81,FALSE,1,5,30,5,1,13,"w-0.6-1","Exp",0,1338,"ytransexp2.png","turk8",1,"turk8",3,3,11,TRUE,11,0.7,0.1,1.58961916783269,1.76285464976695
101,43,TRUE,6,6,37,3,1,25,"w-0.8-3","Sin",0,1332,"ytranssin8.png","turk8",3,"turk8",2,31,11,TRUE,1,0.95,0.35,1.40510429722522,1.83989032568384
101,43,FALSE,3,6,17,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",2,22,11,TRUE,2,0.9,0.5,1.24523326873654,1.79568557170048
101,43,FALSE,6,4,24,3,1,25,"w-0.625-2","Sin",0,1330,"ytranssin6.png","turk8",2,"turk8",2,29,11,TRUE,3,0.85,0.1,1.60921124346763,1.75148081771712
101,43,FALSE,2,1,26,3,1,12,"w-0.8-3","Inv",0,1352,"ytransinv6.png","turk8",3,"turk8",2,17,11,TRUE,4,0.35,0.35,1,1.27574315490827
101,43,FALSE,3,6,37,2,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",2,27,11,TRUE,5,1.1,0.1,1.81228165795684,1.97250458763392
101,43,TRUE,4,4,17,3,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",2,21,11,TRUE,6,1,0.4,1.39187510642615,1.8840950796672
101,43,FALSE,2,5,40,2,1,12,"w-0.575-2","Inv",0,1349,"ytransinv3.png","turk8",2,"turk8",2,14,11,TRUE,7,0.3,0.05,1.18949483855972,1.23635127563566
101,43,FALSE,5,6,22,3,1,12,"w-0.775-5","Inv",0,1355,"ytransinv9.png","turk8",5,"turk8",2,20,11,TRUE,8,0.5,0.5,1,1.3939187927261
101,43,FALSE,6,5,22,2,1,12,"w-0.7-4","Inv",0,1354,"ytransinv8.png","turk8",4,"turk8",2,19,11,TRUE,9,0.4,0.4,1,1.31513503418088
101,43,FALSE,5,6,28,3,1,12,"w-0.5-1","Inv",0,1347,"ytransinv1.png","turk8",1,"turk8",2,12,11,TRUE,10,0.8,0,1.63027006836176,1.63027006836176
101,43,FALSE,6,2,50,2,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",2,24,11,TRUE,11,1.25,0,2.105118849584,2.105118849584
102,127,FALSE,3,1,24,1,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",3,25,15,TRUE,1,1.2,0,2.06091409560064,2.06091409560064
102,127,FALSE,1,4,12,2,1,13,"w-0.75-3","Exp",0,1341,"ytransexp5.png","turk8",3,"turk8",3,6,15,TRUE,2,0.8,0.4,1.30358088950258,1.87183388544794
102,127,TRUE,3,3,13,3,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",3,28,15,TRUE,3,1,0.05,1.80433489933836,1.8840950796672
102,127,FALSE,5,2,21,3,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",3,4,15,TRUE,4,0.8,0.05,1.7751088809023,1.87183388544794
102,127,FALSE,4,2,43,1,1,13,"w-0.775-5","Exp",0,1345,"ytransexp9.png","turk8",5,"turk8",3,10,15,TRUE,5,0.9,0.5,1.28216584960035,1.98081312112893
102,127,FALSE,3,6,18,2,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",3,22,15,TRUE,6,0.9,0.5,1.24523326873654,1.79568557170048
102,127,TRUE,6,6,11,3,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",3,27,15,TRUE,7,0.9,0.1,1.64982532636547,1.79568557170048
102,127,TRUE,3,3,13,2,1,13,"w-0.8-3","Exp",0,1342,"ytransexp6.png","turk8",3,"turk8",3,7,15,TRUE,8,0.95,0.35,1.47333319843018,2.03530273896942
102,127,TRUE,5,5,12,3,1,13,"w-0.65-4","Exp",0,1343,"ytransexp7.png","turk8",4,"turk8",3,8,15,TRUE,9,0.95,0.35,1.47333319843018,2.03530273896942
102,127,FALSE,2,5,17,4,1,13,"w-0.6-1","Exp",0,1338,"ytransexp2.png","turk8",1,"turk8",3,3,15,TRUE,10,1.1,0.1,1.98269861305448,2.19877159249092
102,127,TRUE,3,3,18,3,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",3,30,15,TRUE,11,1.05,0.4,1.424531365295,1.92829983365056
102,127,TRUE,2,2,31,2,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",3,4,15,TRUE,12,1,0.05,1.98180458247625,2.08979235680992
102,127,FALSE,3,1,16,1,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",3,25,15,TRUE,13,1.2,0,2.06091409560064,2.06091409560064
102,127,TRUE,3,3,16,2,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",3,32,15,TRUE,14,0.95,0.35,1.40510429722522,1.83989032568384
102,127,FALSE,6,5,85,3,1,13,"w-0.65-4","Exp",0,1343,"ytransexp7.png","turk8",4,"turk8",3,8,15,TRUE,15,0.8,0.35,1.35499989882264,1.87183388544794
103,99,FALSE,3,4,21,4,1,13,"w-0.7-4","Exp",0,1344,"ytransexp8.png","turk8",4,"turk8",5,9,13,TRUE,1,0.4,0.4,1,1.43591694272397
103,99,FALSE,6,2,21,4,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",5,4,13,TRUE,2,0.3,0.05,1.25836962696743,1.32693770704298
103,99,FALSE,2,6,18,3,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",5,23,13,TRUE,3,0.5,0.5,1,1.4420475398336
103,99,FALSE,4,6,14,3,1,12,"w-0.5-1","Inv",0,1347,"ytransinv1.png","turk8",1,"turk8",5,12,13,TRUE,4,0.6,0,1.47270255127132,1.47270255127132
103,99,FALSE,1,3,25,3,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",5,30,13,TRUE,5,0.4,0.4,1,1.35363803186688
103,99,FALSE,2,6,28,4,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",5,27,13,TRUE,6,0.7,0.1,1.4873689947741,1.61886655576704
103,99,FALSE,4,6,9,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",5,22,13,TRUE,7,0.5,0.5,1,1.4420475398336
103,99,FALSE,2,6,18,4,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",5,1,13,TRUE,8,0.5,0.5,1,1.54489617840496
103,99,TRUE,3,3,39,4,1,13,"w-0.8-3","Exp",0,1342,"ytransexp6.png","turk8",3,"turk8",5,7,13,TRUE,9,0.95,0.35,1.47333319843018,2.03530273896942
103,99,FALSE,1,2,27,3,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",5,24,13,TRUE,10,0.2,0,1.17681901593344,1.17681901593344
103,99,FALSE,3,4,21,3,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",5,21,13,TRUE,11,0.65,0.4,1.16328129434423,1.57466180178368
103,99,FALSE,4,3,23,3,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",5,28,13,TRUE,12,0.3,0.05,1.21166707877325,1.26522852390016
103,99,FALSE,4,1,26,4,1,13,"w-0.5-1","Exp",0,1337,"ytransexp1.png","turk8",1,"turk8",5,2,13,TRUE,13,0.6,0,1.65387541408596,1.65387541408596
104,26,FALSE,3,4,13,3,1,13,"w-0.75-3","Exp",0,1341,"ytransexp5.png","turk8",3,"turk8",5,6,11,TRUE,1,0.6,0.4,1.15179044475129,1.65387541408596
104,26,FALSE,1,6,44,5,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",5,23,11,TRUE,2,0.75,0.5,1.15327079296034,1.6630713097504
104,26,FALSE,3,4,22,3,1,13,"w-0.7-4","Exp",0,1344,"ytransexp8.png","turk8",4,"turk8",5,9,11,TRUE,3,0.4,0.4,1,1.43591694272397
104,26,FALSE,6,1,51,2,1,13,"w-0.5-1","Exp",0,1337,"ytransexp1.png","turk8",1,"turk8",5,2,11,TRUE,4,0.4,0,1.43591694272397,1.43591694272397
104,26,TRUE,3,3,36,3,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",5,32,11,TRUE,5,0.95,0.35,1.40510429722522,1.83989032568384
104,26,FALSE,5,3,77,4,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",5,28,11,TRUE,6,0.65,0.05,1.5080009890558,1.57466180178368
104,26,FALSE,5,6,34,3,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",5,1,11,TRUE,7,0.6,0.5,1.07054146240009,1.65387541408596
104,26,FALSE,3,6,19,3,1,25,"w-0.8-3","Sin",0,1332,"ytranssin8.png","turk8",3,"turk8",5,31,11,TRUE,8,0.75,0.35,1.27006953148348,1.6630713097504
104,26,FALSE,2,1,22,2,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",5,26,11,TRUE,9,0.6,0,1.53045704780032,1.53045704780032
104,26,TRUE,1,1,27,2,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",5,25,11,TRUE,10,0.8,0,1.70727606373376,1.70727606373376
104,26,FALSE,5,3,40,4,1,13,"w-0.625-2","Exp",0,1340,"ytransexp4.png","turk8",2,"turk8",5,5,11,TRUE,11,0.55,0.1,1.44221437587451,1.59938579624546
105,57,FALSE,2,5,21,4,1,12,"w-0.575-2","Inv",0,1349,"ytransinv3.png","turk8",2,"turk8",2,14,13,TRUE,1,0.3,0.05,1.18949483855972,1.23635127563566
105,57,FALSE,6,1,46,2,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",2,26,13,TRUE,2,0.2,0,1.17681901593344,1.17681901593344
105,57,FALSE,2,1,18,4,1,12,"w-0.8-3","Inv",0,1352,"ytransinv6.png","turk8",3,"turk8",2,17,13,TRUE,3,0.35,0.35,1,1.27574315490827
105,57,FALSE,6,4,38,4,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",2,21,13,TRUE,4,0.75,0.4,1.22859381208192,1.6630713097504
105,57,FALSE,1,3,10,4,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",2,28,13,TRUE,5,0.05,0.05,1,1.04420475398336
105,57,FALSE,1,3,8,5,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",2,30,13,TRUE,6,0.4,0.4,1,1.35363803186688
105,57,FALSE,2,5,20,4,1,12,"w-0.7-4","Inv",0,1354,"ytransinv8.png","turk8",4,"turk8",2,19,13,TRUE,7,0.65,0.4,1.14976362977489,1.51209443054393
105,57,FALSE,2,3,9,5,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",2,28,13,TRUE,8,0.8,0.05,1.63500123631975,1.70727606373376
105,57,FALSE,6,3,20,4,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",2,30,13,TRUE,9,0.9,0.4,1.32656258868846,1.79568557170048
105,57,FALSE,3,6,41,4,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",2,22,13,TRUE,10,0.9,0.5,1.24523326873654,1.79568557170048
105,57,TRUE,6,6,18,5,1,12,"w-0.6-1","Inv",0,1348,"ytransinv2.png","turk8",1,"turk8",2,13,13,TRUE,11,0.9,0.1,1.58424133972104,1.70905382690698
105,57,FALSE,4,2,28,4,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",2,24,13,TRUE,12,1.4,0,2.23773311153408,2.23773311153408
105,57,FALSE,5,6,20,4,1,12,"w-0.775-5","Inv",0,1355,"ytransinv9.png","turk8",5,"turk8",2,20,13,TRUE,13,0.5,0.5,1,1.3939187927261
106,83,FALSE,3,6,41,3,1,12,"w-0.5-1","Inv",0,1347,"ytransinv1.png","turk8",1,"turk8",2,12,12,TRUE,1,0.2,0,1.15756751709044,1.15756751709044
106,83,FALSE,4,3,15,1,1,13,"w-0.8-3","Exp",0,1342,"ytransexp6.png","turk8",3,"turk8",2,7,12,TRUE,2,0.35,0.35,1,1.38142732488347
106,83,FALSE,4,2,27,2,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",2,4,12,TRUE,3,0.65,0.05,1.62008710472184,1.70836503192645
106,83,FALSE,3,6,21,1,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",2,1,12,TRUE,4,0.85,0.5,1.24689511840031,1.92632350328844
106,83,FALSE,4,6,17,3,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",2,27,12,TRUE,5,0.5,0.1,1.32491266318274,1.4420475398336
106,83,FALSE,2,4,23,1,1,25,"w-0.625-2","Sin",0,1330,"ytranssin6.png","turk8",2,"turk8",2,29,12,TRUE,6,0.55,0.1,1.36552674608058,1.48625229381696
106,83,FALSE,1,5,10,1,1,13,"w-0.65-4","Exp",0,1343,"ytransexp7.png","turk8",4,"turk8",2,8,12,TRUE,7,0.7,0.35,1.27611103241761,1.76285464976695
106,83,FALSE,2,4,27,2,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",2,21,12,TRUE,8,0.55,0.4,1.09796877660654,1.48625229381696
106,83,FALSE,5,1,19,2,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",2,25,12,TRUE,9,0.35,0,1.30943327788352,1.30943327788352
106,83,TRUE,6,6,8,2,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",2,23,12,TRUE,10,1,0.5,1.30654158592068,1.8840950796672
106,83,FALSE,6,1,29,1,1,13,"w-0.5-1","Exp",0,1337,"ytransexp1.png","turk8",1,"turk8",2,2,12,TRUE,11,0.4,0,1.43591694272397,1.43591694272397
106,83,FALSE,4,3,13,1,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",2,30,12,TRUE,12,0.6,0.4,1.13062503547538,1.53045704780032
107,59,FALSE,2,1,49,1,1,12,"w-0.8-3","Inv",0,1352,"ytransinv6.png","turk8",3,"turk8",5,17,11,TRUE,1,0.35,0.35,1,1.27574315490827
107,59,FALSE,5,1,23,2,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",5,25,11,TRUE,2,0.35,0,1.30943327788352,1.30943327788352
