"id","response","ip_address","response_no","plot_location","start_time","end_time","time_taken","conf_level","choice_reason","sample_size","param_value","test_param","p_value","pic_id","pic_name","experiment","difficulty","description","age","gender","academic_study"
28,"FALSE","122.174.74.103",4,3,"2013-03-29 17:41:56","2013-03-29 17:42:08",12,3,"1",25,"w-0.575-2","0",0,"1329","YtransSin5.png","turk8","2","turk8",3,1,3
28,"FALSE","122.174.74.103",1,6,"2013-03-29 17:42:19","2013-03-29 17:42:23",4,3,"1",25,"w-0.725-5","0",0,"1336","YtransSin12.png","turk8","5","turk8",3,1,3
28,"FALSE","122.174.74.103",1,4,"2013-03-29 17:41:18","2013-03-29 17:41:24",6,3,"1",13,"w-0.7-4","1",0,"1344","YTransExp8.png","turk8","4","turk8",3,1,3
29,"FALSE","65.49.182.47",1,4,"2013-03-29 18:46:50","2013-03-29 18:47:07",17,1,"1",13,"w-0.7-4","1",0,"1344","YTransExp8.png","turk8","4","turk8",NA,NA,NA
29,"FALSE","65.49.182.47",2,6,"2013-03-29 18:45:55","2013-03-29 18:46:15",20,1,"1",25,"w-0.6-1","0",0,"1328","YtransSin4.png","turk8","1","turk8",NA,NA,NA
29,"FALSE","65.49.182.47",4,2,"2013-03-29 18:46:18","2013-03-29 18:46:47",29,1,"1",13,"w-0.775-5","1",0,"1345","YTransExp9.png","turk8","5","turk8",NA,NA,NA
29,"FALSE","65.49.182.47",6,1,"2013-03-29 18:47:11","2013-03-29 18:47:25",14,1,"1",13,"w-0.5-1","1",0,"1337","YTransExp1.png","turk8","1","turk8",NA,NA,NA
29,"FALSE","65.49.182.47",3,6,"2013-03-29 18:44:32","2013-03-29 18:45:39",67,1,"1",25,"w-0.775-5","0",0,"1335","YtransSin11.png","turk8","5","turk8",NA,NA,NA
30,"FALSE","108.233.170.244",1,5,"2013-03-29 18:31:01","2013-03-29 18:31:41",40,2,"1",12,"w-0.575-2","2",0,"1349","YTransInv3.png","turk8","2","turk8",10,2,2
30,"FALSE","108.233.170.244",6,5,"2013-03-29 18:33:04","2013-03-29 18:33:56",52,3,"1",12,"w-0.7-4","2",0,"1354","YTransInv8.png","turk8","4","turk8",10,2,2
30,"FALSE","108.233.170.244",2,1,"2013-03-29 18:35:19","2013-03-29 18:35:43",24,3,"1",12,"w-0.8-3","2",0,"1352","YTransInv6.png","turk8","3","turk8",10,2,2
30,"TRUE","108.233.170.244",6,6,"2013-03-29 18:27:53","2013-03-29 18:29:34",101,3,"1",25,"w-0.775-5","0",0,"1335","YtransSin11.png","turk8","5","turk8",10,2,2
30,"FALSE","108.233.170.244",6,3,"2013-03-29 18:31:44","2013-03-29 18:33:01",77,3,"1",25,"w-0.75-3","0",0,"1331","YtransSin7.png","turk8","3","turk8",10,2,2
30,"FALSE","108.233.170.244",3,1,"2013-03-29 18:29:36","2013-03-29 18:29:59",23,2,"1",25,"w-0.575-0","0",0,"1326","YtransSin2.png","turk8","0","turk8",10,2,2
30,"TRUE","108.233.170.244",3,3,"2013-03-29 18:30:02","2013-03-29 18:30:59",57,3,"1",25,"w-0.575-2","0",0,"1329","YtransSin5.png","turk8","2","turk8",10,2,2
30,"FALSE","108.233.170.244",5,4,"2013-03-29 18:35:46","2013-03-29 18:36:24",38,3,"1",25,"w-0.7-4","0",0,"1334","YtransSin10.png","turk8","4","turk8",10,2,2
30,"FALSE","108.233.170.244",5,6,"2013-03-29 18:33:59","2013-03-29 18:34:29",30,3,"1",12,"w-0.775-5","2",0,"1355","YTransInv9.png","turk8","5","turk8",10,2,2
30,"TRUE","108.233.170.244",6,6,"2013-03-29 18:27:04","2013-03-29 18:27:40",36,3,"1",25,"w-0.6-1","0",0,"1328","YtransSin4.png","turk8","1","turk8",10,2,2
30,"FALSE","108.233.170.244",4,6,"2013-03-29 18:34:31","2013-03-29 18:35:17",46,3,"1",12,"w-0.5-1","2",0,"1347","YTransInv1.png","turk8","1","turk8",10,2,2
31,"FALSE","190.166.136.51",3,1,"2013-03-29 17:54:05","2013-03-29 17:54:26",21,3,"1",13,"w-0.5-1","1",0,"1337","YTransExp1.png","turk8","1","turk8",4,1,5
31,"FALSE","190.166.136.51",1,4,"2013-03-29 17:54:36","2013-03-29 17:54:41",5,3,"1",25,"w-0.625-2","0",0,"1330","YtransSin6.png","turk8","2","turk8",4,1,5
31,"TRUE","190.166.136.51",4,4,"2013-03-29 17:54:43","2013-03-29 17:54:47",4,3,"1",13,"w-0.75-3","1",0,"1341","YTransExp5.png","turk8","3","turk8",4,1,5
31,"FALSE","190.166.136.51",5,4,"2013-03-29 17:54:54","2013-03-29 17:54:58",4,4,"1",25,"w-0.7-4","0",0,"1334","YtransSin10.png","turk8","4","turk8",4,1,5
31,"FALSE","190.166.136.51",1,2,"2013-03-29 17:55:01","2013-03-29 17:55:04",3,3,"1",25,"w-0.6-0","0",0,"1325","YtransSin1.png","turk8","0","turk8",4,1,5
31,"FALSE","190.166.136.51",4,6,"2013-03-29 17:55:14","2013-03-29 17:55:17",3,4,"1",25,"w-0.775-5","0",0,"1335","YtransSin11.png","turk8","5","turk8",4,1,5
31,"FALSE","190.166.136.51",2,6,"2013-03-29 17:54:30","2013-03-29 17:54:35",5,3,"1",13,"w-0.725-5","1",0,"1346","YTransExp10.png","turk8","5","turk8",4,1,5
31,"FALSE","190.166.136.51",4,3,"2013-03-29 17:55:20","2013-03-29 17:55:24",4,4,"1",25,"w-0.75-3","0",0,"1331","YtransSin7.png","turk8","3","turk8",4,1,5
31,"FALSE","190.166.136.51",1,2,"2013-03-29 17:55:05","2013-03-29 17:55:12",7,3,"1",13,"w-0.575-2","1",0,"1339","YTransExp3.png","turk8","2","turk8",4,1,5
31,"FALSE","190.166.136.51",4,1,"2013-03-29 17:54:49","2013-03-29 17:54:53",4,4,"1",25,"w-0.5-1","0",0,"1327","YtransSin3.png","turk8","1","turk8",4,1,5
31,"FALSE","190.166.136.51",6,4,"2013-03-29 17:53:14","2013-03-29 17:53:48",34,3,"1",13,"w-0.7-4","1",0,"1344","YTransExp8.png","turk8","4","turk8",4,1,5
32,"FALSE","67.91.184.93",6,4,"2013-03-29 19:00:54","2013-03-29 19:01:04",10,1,"1",25,"w-0.7-4","0",0,"1334","YtransSin10.png","turk8","4","turk8",3,1,3
32,"FALSE","67.91.184.93",6,1,"2013-03-29 18:59:55","2013-03-29 19:00:04",9,3,"1",12,"w-0.8-3","2",0,"1352","YTransInv6.png","turk8","3","turk8",3,1,3
32,"FALSE","67.91.184.93",3,5,"2013-03-29 19:01:52","2013-03-29 19:01:58",6,5,"1",12,"w-0.7-4","2",0,"1354","YTransInv8.png","turk8","4","turk8",3,1,3
32,"FALSE","67.91.184.93",1,3,"2013-03-29 19:00:18","2013-03-29 19:00:30",12,1,"1",25,"w-0.75-3","0",0,"1331","YtransSin7.png","turk8","3","turk8",3,1,3
32,"FALSE","67.91.184.93",1,4,"2013-03-29 19:01:32","2013-03-29 19:01:42",10,5,"1",12,"w-0.725-5","2",0,"1356","YTransInv10.png","turk8","5","turk8",3,1,3
32,"FALSE","67.91.184.93",2,6,"2013-03-29 19:00:32","2013-03-29 19:00:42",10,2,"1",25,"w-0.6-1","0",0,"1328","YtransSin4.png","turk8","1","turk8",3,1,3
32,"FALSE","67.91.184.93",1,5,"2013-03-29 19:01:43","2013-03-29 19:01:50",7,5,"1",12,"w-0.575-2","2",0,"1349","YTransInv3.png","turk8","2","turk8",3,1,3
32,"FALSE","67.91.184.93",6,4,"2013-03-29 19:01:06","2013-03-29 19:01:17",11,5,"1",25,"w-0.625-2","0",0,"1330","YtransSin6.png","turk8","2","turk8",3,1,3
32,"FALSE","67.91.184.93",3,6,"2013-03-29 19:02:29","2013-03-29 19:03:07",38,5,"1",12,"w-0.5-1","2",0,"1347","YTransInv1.png","turk8","1","turk8",3,1,3
32,"FALSE","67.91.184.93",6,2,"2013-03-29 19:01:19","2013-03-29 19:01:30",11,5,"1",25,"w-0.6-0","0",0,"1325","YtransSin1.png","turk8","0","turk8",3,1,3
32,"FALSE","67.91.184.93",5,6,"2013-03-29 19:00:44","2013-03-29 19:00:52",8,1,"1",25,"w-0.725-5","0",0,"1336","YtransSin12.png","turk8","5","turk8",3,1,3
33,"FALSE","71.65.101.167",3,4,"2013-03-29 18:15:26","2013-03-29 18:15:48",22,1,"1",25,"w-0.625-2","0",0,"1330","YtransSin6.png","turk8","2","turk8",2,1,3
33,"FALSE","71.65.101.167",2,5,"2013-03-29 18:10:09","2013-03-29 18:11:46",97,2,"1",12,"w-0.575-2","2",0,"1349","YTransInv3.png","turk8","2","turk8",2,1,3
33,"FALSE","71.65.101.167",4,3,"2013-03-29 18:20:21","2013-03-29 18:20:30",9,1,"1",25,"w-0.65-4","0",0,"1333","YtransSin9.png","turk8","4","turk8",2,1,3
33,"FALSE","71.65.101.167",2,1,"2013-03-29 18:12:11","2013-03-29 18:12:34",23,2,"1",12,"w-0.75-3","2",0,"1351","YTransInv5.png","turk8","3","turk8",2,1,3
33,"FALSE","71.65.101.167",2,6,"2013-03-29 18:21:26","2013-03-29 18:21:43",17,2,"1",25,"w-0.775-5","0",0,"1335","YtransSin11.png","turk8","5","turk8",2,1,3
33,"FALSE","71.65.101.167",2,6,"2013-03-29 18:17:33","2013-03-29 18:20:17",164,1,"1",25,"w-0.6-1","0",0,"1328","YtransSin4.png","turk8","1","turk8",2,1,3
33,"FALSE","71.65.101.167",1,3,"2013-03-29 18:14:53","2013-03-29 18:15:19",26,1,"1",25,"w-0.75-3","0",0,"1331","YtransSin7.png","turk8","3","turk8",2,1,3
33,"FALSE","71.65.101.167",5,6,"2013-03-29 18:20:32","2013-03-29 18:20:50",18,1,"1",12,"w-0.6-1","2",0,"1348","YTransInv2.png","turk8","1","turk8",2,1,3
33,"FALSE","71.65.101.167",3,4,"2013-03-29 18:15:26","2013-03-29 18:17:12",106,1,"1",25,"w-0.625-2","0",0,"1330","YtransSin6.png","turk8","2","turk8",2,1,3
33,"FALSE","71.65.101.167",5,6,"2013-03-29 18:21:06","2013-03-29 18:21:24",18,2,"1",12,"w-0.775-5","2",0,"1355","YTransInv9.png","turk8","5","turk8",2,1,3
33,"FALSE","71.65.101.167",2,4,"2013-03-29 18:20:55","2013-03-29 18:21:03",8,1,"1",12,"w-0.65-4","2",0,"1353","YTransInv7.png","turk8","4","turk8",2,1,3
34,"TRUE","108.12.54.90",6,6,"2013-03-29 17:45:21","2013-03-29 17:46:05",44,2,"1",25,"w-0.8-3","0",0,"1332","YtransSin8.png","turk8","3","turk8",2,2,3
34,"FALSE","108.12.54.90",2,1,"2013-03-29 17:47:17","2013-03-29 17:47:53",36,2,"1",12,"w-0.75-3","2",0,"1351","YTransInv5.png","turk8","3","turk8",2,2,3
34,"TRUE","108.12.54.90",1,1,"2013-03-29 17:48:37","2013-03-29 17:48:58",21,2,"1",25,"w-0.575-0","0",0,"1326","YtransSin2.png","turk8","0","turk8",2,2,3
34,"TRUE","108.12.54.90",6,6,"2013-03-29 17:50:16","2013-03-29 17:50:43",27,2,"1",25,"w-0.725-5","0",0,"1336","YtransSin12.png","turk8","5","turk8",2,2,3
34,"FALSE","108.12.54.90",1,6,"2013-03-29 17:50:45","2013-03-29 17:51:12",27,3,"1",12,"w-0.5-1","2",0,"1347","YTransInv1.png","turk8","1","turk8",2,2,3
34,"FALSE","108.12.54.90",3,6,"2013-03-29 17:46:29","2013-03-29 17:47:14",45,2,"1",25,"w-0.6-1","0",0,"1328","YtransSin4.png","turk8","1","turk8",2,2,3
34,"FALSE","108.12.54.90",2,5,"2013-03-29 17:49:01","2013-03-29 17:49:44",43,3,"1",12,"w-0.575-2","2",0,"1349","YTransInv3.png","turk8","2","turk8",2,2,3
34,"FALSE","108.12.54.90",1,4,"2013-03-29 17:51:15","2013-03-29 17:51:33",18,3,"1",12,"w-0.65-4","2",0,"1353","YTransInv7.png","turk8","4","turk8",2,2,3
34,"TRUE","108.12.54.90",3,3,"2013-03-29 17:49:46","2013-03-29 17:50:14",28,2,"1",25,"w-0.575-2","0",0,"1329","YtransSin5.png","turk8","2","turk8",2,2,3
34,"FALSE","108.12.54.90",2,6,"2013-03-29 17:47:56","2013-03-29 17:48:34",38,3,"1",12,"w-0.775-5","2",0,"1355","YTransInv9.png","turk8","5","turk8",2,2,3
34,"TRUE","108.12.54.90",3,3,"2013-03-29 17:51:37","2013-03-29 17:51:52",15,2,"1",25,"w-0.65-4","0",0,"1333","YtransSin9.png","turk8","4","turk8",2,2,3
35,"TRUE","69.21.124.233",3,3,"2013-03-29 19:44:14","2013-03-29 19:44:23",9,1,"1",25,"w-0.65-4","0",0,"1333","YtransSin9.png","turk8","4","turk8",5,1,2
35,"FALSE","69.21.124.233",1,5,"2013-03-29 19:46:34","2013-03-29 19:46:51",17,1,"1",13,"w-0.6-1","1",0,"1338","YTransExp2.png","turk8","1","turk8",5,1,2
35,"FALSE","69.21.124.233",3,4,"2013-03-29 19:44:00","2013-03-29 19:44:12",12,1,"1",13,"w-0.7-4","1",0,"1344","YTransExp8.png","turk8","4","turk8",5,1,2
35,"FALSE","69.21.124.233",3,6,"2013-03-29 19:45:46","2013-03-29 19:46:21",35,1,"1",13,"w-0.725-5","1",0,"1346","YTransExp10.png","turk8","5","turk8",5,1,2
35,"FALSE","69.21.124.233",6,2,"2013-03-29 19:45:24","2013-03-29 19:45:43",19,1,"1",25,"w-0.6-0","0",0,"1325","YtransSin1.png","turk8","0","turk8",5,1,2
35,"FALSE","69.21.124.233",6,4,"2013-03-29 19:40:48","2013-03-29 19:41:49",61,1,"1",13,"w-0.75-3","1",0,"1341","YTransExp5.png","turk8","3","turk8",5,1,2
35,"TRUE","69.21.124.233",3,3,"2013-03-29 19:37:31","2013-03-29 19:39:57",146,1,"1",25,"w-0.75-3","0",0,"1331","YtransSin7.png","turk8","3","turk8",5,1,2
35,"FALSE","69.21.124.233",1,4,"2013-03-29 19:44:31","2013-03-29 19:45:21",50,1,"1",25,"w-0.625-2","0",0,"1330","YtransSin6.png","turk8","2","turk8",5,1,2
35,"FALSE","69.21.124.233",2,1,"2013-03-29 19:51:13","2013-03-29 19:51:29",16,1,"1",25,"w-0.5-1","0",0,"1327","YtransSin3.png","turk8","1","turk8",5,1,2
35,"FALSE","69.21.124.233",5,1,"2013-03-29 19:42:34","2013-03-29 19:43:04",30,1,"1",25,"w-0.5-1","0",0,"1327","YtransSin3.png","turk8","1","turk8",5,1,2
35,"FALSE","69.21.124.233",4,2,"2013-03-29 19:41:56","2013-03-29 19:42:32",36,1,"1",13,"w-0.575-2","1",0,"1339","YTransExp3.png","turk8","2","turk8",5,1,2
35,"FALSE","69.21.124.233",2,6,"2013-03-29 19:43:35","2013-03-29 19:43:58",23,1,"1",25,"w-0.725-5","0",0,"1336","YtransSin12.png","turk8","5","turk8",5,1,2
35,"FALSE","69.21.124.233",2,1,"2013-03-29 19:43:11","2013-03-29 19:43:26",15,1,"1",13,"w-0.5-1","1",0,"1337","YTransExp1.png","turk8","1","turk8",5,1,2
36,"FALSE","89.204.242.24",4,3,"2013-03-29 18:25:29","2013-03-29 18:25:43",14,3,"1",25,"w-0.75-3","0",0,"1331","YtransSin7.png","turk8","3","turk8",6,1,5
36,"FALSE","89.204.242.24",2,1,"2013-03-29 18:26:57","2013-03-29 18:27:09",12,3,"1",12,"w-0.8-3","2",0,"1352","YTransInv6.png","turk8","3","turk8",6,1,5
36,"TRUE","89.204.242.24",2,2,"2013-03-29 18:27:29","2013-03-29 18:27:39",10,4,"1",25,"w-0.6-0","0",0,"1325","YtransSin1.png","turk8","0","turk8",6,1,5
36,"FALSE","89.204.242.24",2,4,"2013-03-29 18:27:42","2013-03-29 18:27:54",12,4,"1",12,"w-0.65-4","2",0,"1353","YTransInv7.png","turk8","4","turk8",6,1,5
36,"FALSE","89.204.242.24",5,2,"2013-03-29 18:29:13","2013-03-29 18:29:34",21,3,"1",25,"w-0.6-0","0",0,"1325","YtransSin1.png","turk8","0","turk8",6,1,5
36,"FALSE","89.204.242.24",1,3,"2013-03-29 18:27:57","2013-03-29 18:28:18",21,3,"1",25,"w-0.65-4","0",0,"1333","YtransSin9.png","turk8","4","turk8",6,1,5
36,"FALSE","89.204.242.24",5,3,"2013-03-29 18:26:27","2013-03-29 18:26:52",25,4,"1",25,"w-0.575-2","0",0,"1329","YtransSin5.png","turk8","2","turk8",6,1,5
36,"FALSE","89.204.242.24",3,1,"2013-03-29 18:22:17","2013-03-29 18:22:45",28,3,"1",12,"w-0.75-3","2",0,"1351","YTransInv5.png","turk8","3","turk8",6,1,5
36,"FALSE","89.204.242.24",4,3,"2013-03-29 18:30:17","2013-03-29 18:30:28",11,1,"1",13,"w-0.8-3","1",0,"1342","YTransExp6.png","turk8","3","turk8",6,1,5
36,"FALSE","89.204.242.24",5,6,"2013-03-29 18:23:48","2013-03-29 18:24:14",26,3,"1",25,"w-0.725-5","0",0,"1336","YtransSin12.png","turk8","5","turk8",6,1,5
36,"FALSE","89.204.242.24",5,1,"2013-03-29 18:25:10","2013-03-29 18:25:27",17,4,"1",25,"w-0.5-1","0",0,"1327","YtransSin3.png","turk8","1","turk8",6,1,5
36,"FALSE","89.204.242.24",5,6,"2013-03-29 18:24:53","2013-03-29 18:25:07",14,4,"1",12,"w-0.775-5","2",0,"1355","YTransInv9.png","turk8","5","turk8",6,1,5
36,"FALSE","89.204.242.24",2,4,"2013-03-29 18:29:36","2013-03-29 18:29:58",22,5,"1",12,"w-0.65-4","2",0,"1353","YTransInv7.png","turk8","4","turk8",6,1,5
36,"FALSE","89.204.242.24",2,4,"2013-03-29 18:23:30","2013-03-29 18:23:45",15,4,"1",12,"w-0.65-4","2",0,"1353","YTransInv7.png","turk8","4","turk8",6,1,5
36,"FALSE","89.204.242.24",5,4,"2013-03-29 18:23:09","2013-03-29 18:23:27",18,4,"1",12,"w-0.625-2","2",0,"1350","YTransInv4.png","turk8","2","turk8",6,1,5
36,"FALSE","89.204.242.24",6,4,"2013-03-29 18:26:01","2013-03-29 18:26:23",22,3,"1",25,"w-0.7-4","0",0,"1334","YtransSin10.png","turk8","4","turk8",6,1,5
36,"FALSE","89.204.242.24",5,6,"2013-03-29 18:30:01","2013-03-29 18:30:15",14,2,"1",12,"w-0.775-5","2",0,"1355","YTransInv9.png","turk8","5","turk8",6,1,5
36,"TRUE","89.204.242.24",2,2,"2013-03-29 18:24:37","2013-03-29 18:24:49",12,3,"1",25,"w-0.6-0","0",0,"1325","YtransSin1.png","turk8","0","turk8",6,1,5
36,"FALSE","89.204.242.24",1,6,"2013-03-29 18:25:46","2013-03-29 18:25:58",12,4,"1",12,"w-0.5-1","2",0,"1347","YTransInv1.png","turk8","1","turk8",6,1,5
36,"FALSE","89.204.242.24",6,1,"2013-03-29 18:27:11","2013-03-29 18:27:27",16,4,"1",13,"w-0.5-1","1",0,"1337","YTransExp1.png","turk8","1","turk8",6,1,5
36,"FALSE","89.204.242.24",6,5,"2013-03-29 18:28:34","2013-03-29 18:28:52",18,4,"1",13,"w-0.6-1","1",0,"1338","YTransExp2.png","turk8","1","turk8",6,1,5
36,"FALSE","89.204.242.24",2,3,"2013-03-29 18:24:17","2013-03-29 18:24:35",18,3,"1",25,"w-0.575-2","0",0,"1329","YtransSin5.png","turk8","2","turk8",6,1,5
36,"FALSE","89.204.242.24",3,2,"2013-03-29 18:30:31","2013-03-29 18:30:45",14,2,"1",13,"w-0.775-5","1",0,"1345","YTransExp9.png","turk8","5","turk8",6,1,5
36,"FALSE","89.204.242.24",6,2,"2013-03-29 18:28:54","2013-03-29 18:29:11",17,4,"1",13,"w-0.575-2","1",0,"1339","YTransExp3.png","turk8","2","turk8",6,1,5
36,"FALSE","89.204.242.24",2,1,"2013-03-29 18:28:21","2013-03-29 18:28:31",10,4,"1",12,"w-0.75-3","2",0,"1351","YTransInv5.png","turk8","3","turk8",6,1,5
37,"TRUE","192.182.220.227",1,1,"2013-03-29 17:32:41","2013-03-29 17:33:00",19,2,"1",25,"w-0.575-0","0",0,"1326","YtransSin2.png","turk8","0","turk8",8,2,3
37,"FALSE","192.182.220.227",3,6,"2013-03-29 17:35:16","2013-03-29 17:35:28",12,2,"1",25,"w-0.6-1","0",0,"1328","YtransSin4.png","turk8","1","turk8",8,2,3
37,"FALSE","192.182.220.227",3,6,"2013-03-29 17:35:50","2013-03-29 17:36:11",21,2,"1",12,"w-0.6-1","2",0,"1348","YTransInv2.png","turk8","1","turk8",8,2,3
37,"FALSE","192.182.220.227",3,4,"2013-03-29 17:30:59","2013-03-29 17:31:13",14,3,"1",25,"w-0.625-2","0",0,"1330","YtransSin6.png","turk8","2","turk8",8,2,3
37,"TRUE","192.182.220.227",6,6,"2013-03-29 17:32:06","2013-03-29 17:32:38",32,2,"1",25,"w-0.8-3","0",0,"1332","YtransSin8.png","turk8","3","turk8",8,2,3
37,"FALSE","192.182.220.227",5,4,"2013-03-29 17:30:04","2013-03-29 17:30:37",33,3,"1",25,"w-0.7-4","0",0,"1334","YtransSin10.png","turk8","4","turk8",8,2,3
37,"FALSE","192.182.220.227",1,6,"2013-03-29 17:34:25","2013-03-29 17:34:48",23,3,"1",13,"w-0.725-5","1",0,"1346","YTransExp10.png","turk8","5","turk8",8,2,3
37,"FALSE","192.182.220.227",2,3,"2013-03-29 17:33:58","2013-03-29 17:34:23",25,3,"1",13,"w-0.625-2","1",0,"1340","YTransExp4.png","turk8","2","turk8",8,2,3
37,"FALSE","192.182.220.227",2,6,"2013-03-29 17:33:26","2013-03-29 17:33:55",29,3,"1",25,"w-0.775-5","0",0,"1335","YtransSin11.png","turk8","5","turk8",8,2,3
37,"FALSE","192.182.220.227",1,5,"2013-03-29 17:34:51","2013-03-29 17:35:15",24,3,"1",13,"w-0.6-1","1",0,"1338","YTransExp2.png","turk8","1","turk8",8,2,3
37,"FALSE","192.182.220.227",6,5,"2013-03-29 17:33:02","2013-03-29 17:33:24",22,2,"1",13,"w-0.65-4","1",0,"1343","YTransExp7.png","turk8","4","turk8",8,2,3
37,"FALSE","192.182.220.227",3,4,"2013-03-29 17:31:16","2013-03-29 17:32:03",47,3,"1",13,"w-0.75-3","1",0,"1341","YTransExp5.png","turk8","3","turk8",8,2,3
38,"FALSE","98.228.174.37",3,6,"2013-03-29 19:36:19","2013-03-29 19:37:38",79,3,"1",12,"w-0.6-1","2",0,"1348","YTransInv2.png","turk8","1","turk8",4,1,3
38,"FALSE","98.228.174.37",2,1,"2013-03-29 19:34:29","2013-03-29 19:34:58",29,5,"1",12,"w-0.75-3","2",0,"1351","YTransInv5.png","turk8","3","turk8",4,1,3
38,"FALSE","98.228.174.37",5,4,"2013-03-29 19:37:51","2013-03-29 19:38:01",10,4,"1",25,"w-0.7-4","0",0,"1334","YtransSin10.png","turk8","4","turk8",4,1,3
38,"FALSE","98.228.174.37",1,6,"2013-03-29 19:35:44","2013-03-29 19:35:59",15,3,"1",25,"w-0.775-5","0",0,"1335","YtransSin11.png","turk8","5","turk8",4,1,3
38,"FALSE","98.228.174.37",5,4,"2013-03-29 19:38:02","2013-03-29 19:38:20",18,4,"1",12,"w-0.625-2","2",0,"1350","YTransInv4.png","turk8","2","turk8",4,1,3
38,"TRUE","98.228.174.37",1,1,"2013-03-29 19:37:39","2013-03-29 19:37:50",11,5,"1",25,"w-0.5-1","0",0,"1327","YtransSin3.png","turk8","1","turk8",4,1,3
38,"FALSE","98.228.174.37",3,1,"2013-03-29 19:38:22","2013-03-29 19:38:36",14,3,"1",25,"w-0.575-0","0",0,"1326","YtransSin2.png","turk8","0","turk8",4,1,3
38,"TRUE","98.228.174.37",4,4,"2013-03-29 19:35:27","2013-03-29 19:35:42",15,4,"1",25,"w-0.625-2","0",0,"1330","YtransSin6.png","turk8","2","turk8",4,1,3
38,"FALSE","98.228.174.37",2,3,"2013-03-29 19:35:09","2013-03-29 19:35:14",5,5,"1",25,"w-0.75-3","0",0,"1331","YtransSin7.png","turk8","3","turk8",4,1,3
38,"FALSE","98.228.174.37",6,5,"2013-03-29 19:35:15","2013-03-29 19:35:26",11,5,"1",12,"w-0.7-4","2",0,"1354","YTransInv8.png","turk8","4","turk8",4,1,3
38,"FALSE","98.228.174.37",5,6,"2013-03-29 19:36:01","2013-03-29 19:36:17",16,5,"1",12,"w-0.775-5","2",0,"1355","YTransInv9.png","turk8","5","turk8",4,1,3
39,"FALSE","24.231.163.85",6,2,"2013-03-29 17:28:05","2013-03-29 17:28:20",15,2,"1",25,"w-0.6-0","0",0,"1325","YtransSin1.png","turk8","0","turk8",7,2,2
39,"FALSE","24.231.163.85",1,3,"2013-03-29 17:27:25","2013-03-29 17:27:47",22,2,"1",13,"w-0.8-3","1",0,"1342","YTransExp6.png","turk8","3","turk8",7,2,2
39,"FALSE","24.231.163.85",4,3,"2013-03-29 17:27:07","2013-03-29 17:27:23",16,1,"1",25,"w-0.575-2","0",0,"1329","YtransSin5.png","turk8","2","turk8",7,2,2
39,"FALSE","24.231.163.85",4,6,"2013-03-29 17:25:56","2013-03-29 17:26:12",16,1,"1",25,"w-0.8-3","0",0,"1332","YtransSin8.png","turk8","3","turk8",7,2,2
39,"FALSE","24.231.163.85",4,6,"2013-03-29 17:26:37","2013-03-29 17:26:50",13,1,"1",25,"w-0.725-5","0",0,"1336","YtransSin12.png","turk8","5","turk8",7,2,2
39,"TRUE","24.231.163.85",3,3,"2013-03-29 17:27:48","2013-03-29 17:28:03",15,2,"1",13,"w-0.625-2","1",0,"1340","YTransExp4.png","turk8","2","turk8",7,2,2
39,"FALSE","24.231.163.85",3,4,"2013-03-29 17:26:15","2013-03-29 17:26:34",19,1,"1",13,"w-0.7-4","1",0,"1344","YTransExp8.png","turk8","4","turk8",7,2,2
39,"FALSE","24.231.163.85",4,6,"2013-03-29 17:25:36","2013-03-29 17:25:55",19,1,"1",13,"w-0.725-5","1",0,"1346","YTransExp10.png","turk8","5","turk8",7,2,2
39,"FALSE","24.231.163.85",3,6,"2013-03-29 17:24:08","2013-03-29 17:24:35",27,2,"1",25,"w-0.6-1","0",0,"1328","YtransSin4.png","turk8","1","turk8",7,2,2
39,"FALSE","24.231.163.85",6,5,"2013-03-29 17:24:53","2013-03-29 17:25:23",30,2,"1",13,"w-0.6-1","1",0,"1338","YTransExp2.png","turk8","1","turk8",7,2,2
39,"FALSE","24.231.163.85",1,3,"2013-03-29 17:26:52","2013-03-29 17:27:06",14,1,"1",25,"w-0.65-4","0",0,"1333","YtransSin9.png","turk8","4","turk8",7,2,2
40,"FALSE","24.26.233.95",5,1,"2013-03-29 17:42:20","2013-03-29 17:42:33",13,5,"1",13,"w-0.5-1","1",0,"1337","YTransExp1.png","turk8","1","turk8",2,2,1
40,"FALSE","24.26.233.95",4,3,"2013-03-29 17:40:50","2013-03-29 17:41:02",12,4,"1",13,"w-0.625-2","1",0,"1340","YTransExp4.png","turk8","2","turk8",2,2,1
40,"TRUE","24.26.233.95",6,6,"2013-03-29 17:42:08","2013-03-29 17:42:19",11,4,"1",25,"w-0.6-1","0",0,"1328","YtransSin4.png","turk8","1","turk8",2,2,1
40,"TRUE","24.26.233.95",4,4,"2013-03-29 17:39:54","2013-03-29 17:40:09",15,5,"1",25,"w-0.7-4","0",0,"1334","YtransSin10.png","turk8","4","turk8",2,2,1
40,"FALSE","24.26.233.95",4,2,"2013-03-29 17:39:22","2013-03-29 17:39:40",18,4,"1",13,"w-0.775-5","1",0,"1345","YTransExp9.png","turk8","5","turk8",2,2,1
40,"FALSE","24.26.233.95",5,6,"2013-03-29 17:40:34","2013-03-29 17:40:49",15,4,"1",25,"w-0.8-3","0",0,"1332","YtransSin8.png","turk8","3","turk8",2,2,1
